Start Time	2010-01-01	2011-01-01	2012-01-01	2013-01-01	2014-01-01	2015-01-01	2016-01-01	2017-01-01	2018-01-01	2019-01-01	2020-01-01	2021-01-01	2022-01-01	2023-01-01	2024-01-01	2025-01-01	2026-01-01	2027-01-01	2028-01-01	2029-01-01	2030-01-01	2031-01-01	2032-01-01	2033-01-01	2034-01-01	2035-01-01	2036-01-01	2037-01-01	2038-01-01	2039-01-01	2040-01-01	2041-01-01	2042-01-01	2043-01-01	2044-01-01	2045-01-01	2046-01-01	2047-01-01	2048-01-01	2049-01-01	2050-01-01	2051-01-01	2052-01-01	2053-01-01	2054-01-01	2055-01-01	2056-01-01	2057-01-01	2058-01-01	2059-01-01	2060-01-01	2061-01-01	2062-01-01	2063-01-01	2064-01-01	2065-01-01	2066-01-01	2067-01-01	2068-01-01	2069-01-01	2070-01-01	2071-01-01	2072-01-01	2073-01-01	2074-01-01	2075-01-01	2076-01-01	2077-01-01	2078-01-01	2079-01-01	2080-01-01	2081-01-01	2082-01-01	2083-01-01	2084-01-01	2085-01-01	2086-01-01	2087-01-01	2088-01-01	2089-01-01	2090-01-01	2091-01-01	2092-01-01	2093-01-01	2094-01-01	2095-01-01	2096-01-01	2097-01-01	2098-01-01	2099-01-01	2100-01-01
GB_GH2_CCGT_2042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393	7.453129578	7.49058249	7.528223608	7.566053877	7.604074249	7.642285677	7.680689123	7.71928555
GB_GH2_CCGT_2043	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393	7.453129578	7.49058249	7.528223608	7.566053877	7.604074249	7.642285677	7.680689123
GB_GH2_CCGT_2044	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393	7.453129578	7.49058249	7.528223608	7.566053877	7.604074249	7.642285677
GB_GH2_CCGT_2045	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393	7.453129578	7.49058249	7.528223608	7.566053877	7.604074249
GB_GH2_CCGT_2046	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393	7.453129578	7.49058249	7.528223608	7.566053877
GB_GH2_CCGT_2047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393	7.453129578	7.49058249	7.528223608
GB_GH2_CCGT_2048	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393	7.453129578	7.49058249
GB_GH2_CCGT_2049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393	7.453129578
GB_GH2_CCGT_2050	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461	7.41586393
GB_GH2_CCGT_2051	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687	7.37878461
GB_GH2_CCGT_2052	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234	7.341890687
GB_GH2_CCGT_2053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327	7.305181234
GB_GH2_CCGT_2054	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051	7.268655327
GB_GH2_CCGT_2055	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049	7.232312051
GB_GH2_CCGT_2056	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738	7.19615049
GB_GH2_CCGT_2057	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889	7.160169738
GB_GH2_CCGT_2058	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	5.743000718	5.771860018	5.80086434	5.830014412	5.859310967	5.88875474	5.918346473	5.948086907	5.977976791	6.008016875	6.038207915	6.068550668	6.099045898	6.12969437	6.160496854	6.191454125	6.222566959	6.25383614	6.285262452	6.316846686	6.348589634	6.380492094	6.412554869	6.444778763	6.477164586	6.509713151	6.542425278	6.575301787	6.608343504	6.64155126	6.67492589	6.708468231	6.742179127	6.776059424	6.810109974	6.844331632	6.878725258	6.913291717	6.948031876	6.982946609	7.018036793	7.05330331	7.088747045	7.124368889
GB_BH2_OCGT_2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877	11.08127515	11.13695995	11.19292457	11.24917042	11.30569892	11.36251147	11.41960952	11.47699449
GB_BH2_OCGT_2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877	11.08127515	11.13695995	11.19292457	11.24917042	11.30569892	11.36251147	11.41960952
GB_BH2_OCGT_2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877	11.08127515	11.13695995	11.19292457	11.24917042	11.30569892	11.36251147
GB_BH2_OCGT_2033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877	11.08127515	11.13695995	11.19292457	11.24917042	11.30569892
GB_BH2_OCGT_2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877	11.08127515	11.13695995	11.19292457	11.24917042
GB_BH2_OCGT_2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877	11.08127515	11.13695995	11.19292457
GB_BH2_OCGT_2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877	11.08127515	11.13695995
GB_BH2_OCGT_2037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877	11.08127515
GB_BH2_OCGT_2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943	11.02586877
GB_BH2_OCGT_2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573	10.97073943
GB_BH2_OCGT_2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063	10.91588573
GB_BH2_OCGT_2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977	10.8613063
GB_BH2_OCGT_2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8.040201005	8.080604025	8.121210076	8.162020176	8.203035353	8.244256636	8.285685062	8.32732167	8.369167508	8.411223626	8.453491081	8.495970936	8.538664257	8.581572118	8.624695596	8.668035774	8.711593743	8.755370596	8.799367433	8.84358536	8.888025488	8.932688932	8.977576816	9.022690268	9.06803042	9.113598412	9.159395389	9.205422501	9.251680906	9.298171765	9.344896246	9.391855523	9.439050777	9.486483193	9.534153963	9.582064285	9.630215361	9.678608403	9.727244627	9.776125253	9.82525151	9.874624634	9.924245863	9.974116445	10.02423763	10.07461069	10.12523687	10.17611746	10.22725373	10.27864696	10.33029845	10.3822095	10.43438141	10.48681549	10.53951305	10.59247543	10.64570395	10.69919995	10.75296477	10.80699977
